5,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
10,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
15,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
35,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
80,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
110,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3290,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3295,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3300,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3330,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3345,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3365,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3385,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3425,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3435,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3480,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3565,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3570,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3615,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
3730,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
4115,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
4300,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
4565,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
5000,0.3743429229118749,0.16397638975146056,-0.7609167846639784,0.6609512126544466,-0.8021314856291932,-0.11383164001510182,0.7127682536741624,-0.27175582641865104,0.9418499773284013,-0.5135918866808353,-0.8519410935119227,0.19861306006059198,0.1403645436066394,-0.9745692163589112
